chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.411205027,0.111824232,0.328455586,0.425029263,0.399372092,0.33942,0.346306208,0.269977365,0.697346607,0.294896221,0.462918112,0.624108899,0.428222323,0.361740333,0.45711443,0.312410055,0.657315094,0.28154388,0.617865643,0.469227484,0.758297728,0.26183931,0.365741644,0.442158845,0.351080054,0.221977383,0
0.436718007,0.118577883,0.273073576,0.38976502,0.346362777,0.27584983,0.353215949,0.325937325,0.712857864,0.250091872,0.570201234,0.651418965,0.437811576,0.344635278,0.410216899,0.379049424,0.77306857,0.270487594,0.527579724,0.468065392,0.789562491,0.326837121,0.324102186,0.432667313,0.352141818,0.175939937,0
0.461239143,0.279202298,0.356780424,0.349029288,0.390618705,0.446762921,0.546162154,0.387561402,0.359229743,0.334997493,0.490412167,0.876170232,0.481699495,0.42337729,0.422195499,0.340406248,0.750979805,0.158679818,0.798616164,0.432851808,0.703378028,0.458840052,0.251693163,0.347599702,0.296940412,0.286095249,0
0.412431026,0.113709886,0.221017486,0.412960524,0.331265236,0.245491792,0.32907301,0.278273598,0.707958633,0.227355503,0.689328734,0.620988012,0.540666873,0.397579901,0.570646838,0.416310555,0.6850441,0.381803455,0.556686862,0.51565385,0.674294601,0.352242728,0.379911291,0.412253658,0.387667799,0.206208816,0
0.423425061,0.114756692,0.273030754,0.435851437,0.37495609,0.276416447,0.345744087,0.231248699,0.691726226,0.274976316,0.527691324,0.58844858,0.523046181,0.392215268,0.516054681,0.352422765,0.63761997,0.39389563,0.652492346,0.509054549,0.73425907,0.317051846,0.390417671,0.393234098,0.328424656,0.215703767,0
0.463796441,0.115749842,0.308677024,0.446103985,0.405200438,0.287204676,0.359337383,0.220679543,0.678092851,0.317580745,0.40549179,0.569482962,0.500634643,0.377078293,0.474508848,0.321020523,0.602730504,0.369476194,0.699633356,0.484810398,0.765897623,0.274825989,0.367807998,0.372183721,0.308769434,0.207345803,0
0.488921665,0.136677643,0.341157242,0.565408794,0.490706538,0.280230776,0.505978435,0.441776449,0.633486269,0.303663253,0.49012969,0.917417187,0.412797808,0.299255121,0.368655718,0.239205045,0.500135219,0.246066914,0.377429778,0.385490286,0.58203258,0.403776621,0.233988231,0.218837439,0.020586492,0.135586275,0
0.480863703,0.141527053,0.22846541,0.364712273,0.312028473,0.223703461,0.387404805,0.353666169,0.671970767,0.225118696,0.579869138,0.623219189,0.471398044,0.333254081,0.412017641,0.403059027,0.755831739,0.321231811,0.57053259,0.47977453,0.777263332,0.381262981,0.329096277,0.390877488,0.331347195,0.158199604,0
0.380748544,0.31644578,0.328953754,0.358246163,0.376512271,0.366427753,0.544286897,0.410280331,0.507280179,0.361402603,0.352898703,0.700326864,0.333309223,0.367822664,0.440095597,0.31861455,0.604356677,0.241131939,0.702034718,0.340552215,0.743693783,0.177492262,0.362156752,0.428762589,0.583377633,0.124387945,0
0.501407732,0.07087413,0.308270907,0.594325558,0.489985743,0.20482367,0.500853415,0.539321284,0.668050703,0.301811536,0.500405487,0.87997647,0.37988332,0.315549585,0.437668922,0.22991929,0.54071144,0.293578116,0.296025151,0.41810975,0.561836263,0.518085,0.180264534,0.283945061,0.007736772,0.126738729,0
0.387684436,0.259389511,0.251657501,0.340593444,0.317321528,0.249335185,0.578008187,0.542344782,0.571543553,0.252391062,0.535737139,0.858904967,0.418945547,0.35768596,0.407339928,0.363914675,0.739281092,0.238351215,0.736930896,0.512299796,0.745621241,0.506558586,0.273783547,0.396310528,0.24573421,0.253954083,0
0.622979896,0.0557822,0.363644426,0.537447808,0.480444113,0.339770718,0.416956112,0.461804122,0.669425097,0.259047412,0.526124637,0.82675638,0.35272432,0.345293161,0.496054742,0.301842483,0.680054884,0.244680785,0.321884495,0.521679106,0.631531689,0.451032348,0.2737516,0.58802577,0.253844142,0.217237976,0
0.429950551,0.216144482,0.184522368,0.230349243,0.223584693,0.26684668,0.511939638,0.583495329,0.484491054,0.108482906,0.599146425,0.635244737,0.376827417,0.272553111,0.463159698,0.337334777,0.626352279,0.305527059,0.754780034,0.520723331,0.614056113,0.480281434,0.423156757,0.434938443,0.320323591,0.201474065,0
0.431520175,0.282161528,0.352361017,0.379216287,0.400816203,0.381987664,0.58431652,0.389976055,0.473345278,0.438698418,0.380698729,0.631855973,0.282809125,0.375289643,0.374041396,0.476910087,0.590419488,0.167581503,0.809304794,0.274017477,0.863988452,0.108064406,0.267609133,0.457052343,0.419231356,0.050806229,0
0.468423655,0.117712695,0.291664667,0.432785853,0.387089053,0.269855829,0.360680079,0.242984247,0.684687998,0.300961693,0.445515277,0.582624925,0.498487262,0.370240623,0.457582165,0.342612226,0.645369462,0.359296786,0.663482232,0.483272375,0.775764833,0.295547081,0.353766726,0.37418377,0.312247169,0.193070322,0
0.636551449,0.053486621,0.363974642,0.544322904,0.484800436,0.336087033,0.421148901,0.466648822,0.66663258,0.259291697,0.524268541,0.831804246,0.354700215,0.345764399,0.499332037,0.301752777,0.676527922,0.249677464,0.314855264,0.525262391,0.626180991,0.460426462,0.269855608,0.589455756,0.246191671,0.216092753,0
0.463123625,0.11763642,0.312691441,0.449133512,0.409281408,0.291871763,0.361521487,0.217906976,0.675428678,0.319946222,0.400412119,0.573868397,0.500550277,0.376465419,0.473506645,0.316750616,0.59353082,0.367789311,0.702506527,0.48260061,0.762157985,0.27040963,0.369417728,0.367689157,0.304197128,0.208668624,0
0.483315552,0.127914936,0.239502141,0.390669052,0.332023638,0.21638446,0.368444725,0.32239966,0.699316149,0.251838279,0.557901142,0.62447721,0.483111305,0.35279477,0.403569754,0.402572356,0.778199518,0.330320898,0.559155294,0.471979956,0.802689752,0.349617458,0.315318681,0.378912568,0.325913131,0.154155538,0
0.44922545,0.24610708,0.350424668,0.395472162,0.407406308,0.369381786,0.555792782,0.357784458,0.499557378,0.436561315,0.390014953,0.605130382,0.306844356,0.3778975,0.375254321,0.486852047,0.589548938,0.185064351,0.816950086,0.293370506,0.875248673,0.118752173,0.263017887,0.449008321,0.361741961,0.060896131,0
0.388887542,0.114155605,0.239699518,0.425132227,0.346181667,0.264688898,0.334086146,0.243451631,0.70448609,0.235638075,0.639495163,0.606732339,0.542275781,0.404478961,0.549961718,0.382673432,0.673736872,0.413794233,0.606577655,0.529962086,0.708031357,0.356611793,0.40822103,0.411835764,0.346009912,0.221063802,0
0.400847584,0.292600155,0.316392581,0.363948268,0.373988577,0.341797888,0.521437992,0.419864857,0.525629347,0.350223551,0.351841324,0.687317055,0.336744821,0.376775315,0.431384778,0.311134262,0.632392097,0.266770922,0.702856757,0.34673624,0.742778227,0.17753284,0.370035411,0.414903578,0.54285284,0.147404675,0
0.475337999,0.120645742,0.266243475,0.412884859,0.360025607,0.243931828,0.36268644,0.276313676,0.694542981,0.276128209,0.505321496,0.60226267,0.495278477,0.360023244,0.432288993,0.374876234,0.709083922,0.344085921,0.6094624,0.480974141,0.790509187,0.326510155,0.332785162,0.3771724,0.317443873,0.171738784,0
0.381103006,0.316025243,0.328732228,0.358346724,0.376467763,0.365993386,0.543883939,0.410449362,0.507603781,0.361205452,0.352880055,0.700097426,0.333369812,0.367980552,0.439941975,0.31848263,0.604851104,0.241584103,0.702049215,0.340661276,0.743677637,0.177492977,0.362295698,0.428518174,0.582662946,0.124793863,0
0.390822804,0.262400949,0.253750489,0.341756383,0.321083018,0.250445226,0.578070466,0.551322423,0.564878955,0.257777162,0.513560453,0.853142992,0.406490647,0.36434342,0.40616046,0.351580474,0.737726172,0.246032997,0.747963498,0.500539689,0.740283178,0.483637044,0.284541696,0.393225979,0.252409465,0.261266723,0
0.507437148,0.036575215,0.285573298,0.599046784,0.480387478,0.162622855,0.490137147,0.581697928,0.689816254,0.297702727,0.510331374,0.84402945,0.367627053,0.326700061,0.474913856,0.235031495,0.5774705,0.322472866,0.264386003,0.440085926,0.564448137,0.573927127,0.157198244,0.326439623,0.018563613,0.122942584,0
0.481154956,0.202754356,0.277743074,0.388105728,0.370325707,0.259665021,0.450600774,0.448844034,0.582141965,0.327643985,0.35399372,0.627883111,0.338086615,0.409376052,0.387360808,0.318330279,0.726671318,0.340265549,0.728157099,0.354250697,0.764780391,0.163143059,0.377562224,0.37277644,0.368003311,0.211801654,0
0.368548459,0.120319747,0.213551447,0.412847225,0.323400747,0.252158791,0.332095886,0.273114196,0.706427958,0.208320421,0.707868795,0.624309611,0.541563057,0.415813411,0.564681719,0.398961491,0.711335811,0.427395685,0.576706286,0.53370553,0.6886353,0.37409643,0.422884847,0.422466762,0.362730614,0.227906303,0
0.389242916,0.36382793,0.28541725,0.414419008,0.373301757,0.244716147,0.577219058,0.382548433,0.621415508,0.28781818,0.395745146,0.873822993,0.436033962,0.346007511,0.290291816,0.107820916,0.255391835,0.110788196,0.721668224,0.355428681,0.640245301,0.289367958,0.079317635,0.244318691,0.355071867,0.022601016,0
0.407174578,0.346916822,0.314058983,0.442038225,0.404190564,0.283616472,0.561950905,0.342141014,0.61417473,0.294716129,0.402725004,0.898896264,0.446224589,0.327779703,0.270597845,0.12289378,0.258545839,0.112674611,0.675861774,0.336949,0.628260777,0.250720347,0.122591402,0.200251133,0.293577427,0.034213502,0
0.440463407,0.119008526,0.270238569,0.389848779,0.345038332,0.270939907,0.354162311,0.324914892,0.712260889,0.249968737,0.570321669,0.649205055,0.44217292,0.344962909,0.409731759,0.381608566,0.77361232,0.275076482,0.529354459,0.468903449,0.790962887,0.329590646,0.322920893,0.428445749,0.349801111,0.173684813,0
0.454470946,0.27564926,0.385091789,0.498356891,0.475079928,0.393621588,0.524447565,0.276705109,0.57808223,0.304704172,0.457891075,0.96981683,0.468460428,0.28040158,0.246545078,0.230630664,0.39282657,0.149280501,0.556753777,0.327350478,0.621152604,0.203328679,0.292799495,0.117909945,0.092505652,0.129241029,0
0.470634949,0.137842706,0.296323124,0.430103098,0.394354877,0.273237523,0.378331655,0.291342046,0.655250567,0.314568059,0.383515464,0.586717592,0.45564534,0.389498774,0.451781368,0.30585846,0.644029849,0.373128483,0.705579433,0.451206111,0.75661581,0.24312379,0.380358002,0.366702217,0.326127681,0.220967522,0
0.356770677,0.236575372,0.341428804,0.368953992,0.380308849,0.390853441,0.460987903,0.387629952,0.592836567,0.320414207,0.437300093,0.708410106,0.323503059,0.353713895,0.435080115,0.313753815,0.660892137,0.196161893,0.612588036,0.380294438,0.745663134,0.20444242,0.359817351,0.481045249,0.524657249,0.167837081,0
0.49756504,0.121872342,0.240914143,0.394164302,0.336380386,0.217017837,0.360596454,0.318414992,0.701628632,0.258928859,0.567721486,0.622029277,0.491596597,0.349158988,0.432694022,0.414769754,0.748829501,0.312048871,0.547133879,0.468458968,0.77479591,0.337687084,0.30051744,0.378212328,0.349658645,0.149617735,0
0.78133254,0.051762989,0.353761035,0.60747763,0.520003123,0.276679098,0.499160464,0.542780452,0.615991524,0.261641908,0.500971832,0.904308512,0.388283642,0.353619799,0.530407029,0.308195455,0.637929462,0.312901427,0.279777421,0.571046925,0.570799586,0.591575081,0.218756851,0.583141922,0.144673086,0.20716405,0
